tree_name	euk_clade_rep	prok_taxa	c-ELW
OAD02781.1	EP00212P003057	Gammaproteobacteria	7.259999999999998e-54
OAD02781.1	EP00212P003057	Euryarchaeota	9.41e-64
OAD02781.1	EP00212P003057	Actinomycetota	6.0300000000000005e-31
OAD02781.1	EP00212P003057	Actinomycetota	1.34e-71
OAD02781.1	EP00212P003057	Actinomycetota	0.127
OAD02781.1	EP00212P003057	Alphaproteobacteria	1.49e-41
OAD02781.1	EP00212P003057	Alphaproteobacteria	1.74e-49
OAD02781.1	EP00533P009779	Bacillota	0.26
OAD02781.1	EP00533P009779	Bacillota	2.62e-06
OAD02781.1	EP00533P009779	Actinomycetota	0.12
OAD02781.1	EP00533P009779	Chlamydiia	0.296
OAD02781.1	EP00533P009779	Actinomycetota	0.0493
OAD02781.1	EP00533P009779	Gammaproteobacteria	8.53e-05
OAD02781.1	EP00533P009779	Euryarchaeota	9.07e-05
OAD02781.1	EP00533P009779	Actinomycetota	0.000598
OAD02781.1	EP00533P009779	Actinomycetota	3.63e-06
OAD02781.1	EP00533P009779	Actinomycetota	0.275
OAD02781.1	EP00533P009779	Alphaproteobacteria	3.55e-08
OAD02781.1	EP00533P009779	Alphaproteobacteria	6.81e-05
OAD03163.1	EP00132P013017	Alphaproteobacteria	0.000284
OAD03163.1	EP00132P013017	Actinomycetota	2.59e-05
OAD03163.1	EP00132P013017	Betaproteobacteria	0.00124
OAD03163.1	EP00132P013017	Alphaproteobacteria	0.0635
OAD03163.1	EP00132P013017	Betaproteobacteria	0.0985
OAD03163.1	EP00132P013017	Alphaproteobacteria	0.156
OAD03163.1	EP00132P013017	Alphaproteobacteria	0.121
OAD03163.1	EP00132P013017	Bacillota	2.39e-15
OAD03163.1	EP00132P013017	Actinomycetota	0.0145
OAD03163.1	EP00132P013017	Actinomycetota	2.39e-15
OAD03163.1	EP00132P013017	Alphaproteobacteria	0.252
OAD03163.1	EP00132P013017	Actinomycetota	0.292
OAD03163.1	EP00136P004692	Alphaproteobacteria	2.74e-07
OAD03163.1	EP00136P004692	Actinomycetota	1.64e-05
OAD03163.1	EP00136P004692	Actinomycetota	0.000409
OAD03163.1	EP00136P004692	Betaproteobacteria	0.000143
OAD03163.1	EP00136P004692	Alphaproteobacteria	0.00269
OAD03163.1	EP00136P004692	Betaproteobacteria	0.0322
OAD03163.1	EP00136P004692	Alphaproteobacteria	0.147
OAD03163.1	EP00136P004692	Betaproteobacteria	0.553
OAD03163.1	EP00136P004692	Alphaproteobacteria	0.256
OAD03163.1	EP00136P004692	Actinomycetota	3.39e-10
OAD03163.1	EP00136P004692	Actinomycetota	0.00495
OAD03163.1	EP00136P004692	Actinomycetota	0.00353
OAD03163.1	EP00931P029234	Alphaproteobacteria	0.0168
OAD03163.1	EP00931P029234	Actinomycetota	3.81e-06
OAD03163.1	EP00931P029234	Betaproteobacteria	0.000744
OAD03163.1	EP00931P029234	Alphaproteobacteria	0.219
OAD03163.1	EP00931P029234	Betaproteobacteria	0.0336
OAD03163.1	EP00931P029234	Alphaproteobacteria	0.136
OAD03163.1	EP00931P029234	Alphaproteobacteria	0.0763
OAD03163.1	EP00931P029234	Bacillota	1.42e-28
OAD03163.1	EP00931P029234	Actinomycetota	0.141
OAD03163.1	EP00931P029234	Actinomycetota	1.42e-28
OAD03163.1	EP00931P029234	Alphaproteobacteria	0.0762
OAD03163.1	EP00931P029234	Actinomycetota	0.301
OAD04672.1	EP00536P009558	Alphaproteobacteria	0.0131
OAD04672.1	EP00536P009558	Actinomycetota	0.127
OAD04672.1	EP00536P009558	Alphaproteobacteria	0.0834
OAD04672.1	EP00536P009558	Bacillota	0.0753
OAD04672.1	EP00536P009558	Alphaproteobacteria	0.0356
OAD04672.1	EP00536P009558	Actinomycetota	0.011
OAD04672.1	EP00536P009558	Alphaproteobacteria	0.0105
OAD04672.1	EP00536P009558	Actinomycetota	0.00528
OAD04672.1	EP00536P009558	Actinomycetota	0.0805
OAD04672.1	EP00536P009558	Actinomycetota	0.0138
OAD04672.1	EP00536P009558	FCB group	0.501
OAD04672.1	EP00536P009558	Alphaproteobacteria	0.0431
OAD04672.1	EP00602P002183	Alphaproteobacteria	0.0332
OAD04672.1	EP00602P002183	Actinomycetota	0.171
OAD04672.1	EP00602P002183	Alphaproteobacteria	0.0965
OAD04672.1	EP00602P002183	Bacillota	0.00842
OAD04672.1	EP00602P002183	Alphaproteobacteria	0.0485
OAD04672.1	EP00602P002183	Actinomycetota	0.0168
OAD04672.1	EP00602P002183	Alphaproteobacteria	0.0878
OAD04672.1	EP00602P002183	Actinomycetota	0.0965
OAD04672.1	EP00602P002183	Actinomycetota	0.0623
OAD04672.1	EP00602P002183	Actinomycetota	0.0967
OAD04672.1	EP00602P002183	FCB group	0.176
OAD04672.1	EP00602P002183	Alphaproteobacteria	0.106
OAD04672.1	XP_004336197.1	Thermoplasmata	0.00457
OAD04672.1	XP_004336197.1	Alphaproteobacteria	0.0263
OAD04672.1	XP_004336197.1	Alphaproteobacteria	0.091
OAD04672.1	XP_004336197.1	Actinomycetota	0.0583
OAD04672.1	XP_004336197.1	Actinomycetota	0.0763
OAD04672.1	XP_004336197.1	Alphaproteobacteria	0.15
OAD04672.1	XP_004336197.1	Actinomycetota	0.163
OAD04672.1	XP_004336197.1	Actinomycetota	0.15
OAD04672.1	XP_004336197.1	Actinomycetota	0.157
OAD04672.1	XP_004336197.1	FCB group	0.116
OAD04672.1	XP_004336197.1	Alphaproteobacteria	0.00419
OAD04672.1	XP_004336197.1	Gammaproteobacteria	0.00463
OAD05076.1	EP01113P008831	Actinomycetota	1.0
OAD05076.1	EP00891P009091	Actinomycetota	1.0
OAD05076.1	EP00865P004297	Actinomycetota	1.0
OAD05638.1	EP00611P012766	Alphaproteobacteria	0.5
OAD05638.1	EP00611P012766	Alphaproteobacteria	0.5
OAD05638.1	EP00617P012875	Alphaproteobacteria	0.5
OAD05638.1	EP00617P012875	Alphaproteobacteria	0.5
OAD06109.1	EP00878P008494	Cyanobacteriota	0.492
OAD06109.1	EP00878P008494	Myxococcota	0.289
OAD06109.1	EP00878P008494	Cyanobacteriota	0.219
OAD06109.1	EP01069P002451	Cyanobacteriota	0.748
OAD06109.1	EP01069P002451	Myxococcota	0.166
OAD06109.1	EP01069P002451	Cyanobacteriota	0.0854
OAD06109.1	XP_031484845.1	Cyanobacteriota	0.187
OAD06109.1	XP_031484845.1	Myxococcota	0.666
OAD06109.1	XP_031484845.1	Cyanobacteriota	0.147
OAD06347.1	EP00445P006156	Thermodesulfobacteriota	0.0594
OAD06347.1	EP00445P006156	TACK group	0.00142
OAD06347.1	EP00445P006156	TACK group	0.00197
OAD06347.1	EP00445P006156	Actinomycetota	0.113
OAD06347.1	EP00445P006156	Betaproteobacteria	0.00201
OAD06347.1	EP00445P006156	Actinomycetota	0.358
OAD06347.1	EP00445P006156	Euryarchaeota	0.00192
OAD06347.1	EP00445P006156	TACK group	0.00101
OAD06347.1	EP00445P006156	Actinomycetota	0.266
OAD06347.1	EP00445P006156	TACK group	0.000308
OAD06347.1	EP00445P006156	Actinomycetota	0.193
OAD06347.1	EP00445P006156	Gammaproteobacteria	0.00201
OAD06347.1	EP01119P007204	Thermodesulfobacteriota	0.0465
OAD06347.1	EP01119P007204	TACK group	0.0169
OAD06347.1	EP01119P007204	TACK group	0.0196
OAD06347.1	EP01119P007204	Actinomycetota	0.225
OAD06347.1	EP01119P007204	Betaproteobacteria	0.000797
OAD06347.1	EP01119P007204	Actinomycetota	0.212
OAD06347.1	EP01119P007204	Euryarchaeota	0.0314
OAD06347.1	EP01119P007204	TACK group	0.0052
OAD06347.1	EP01119P007204	Actinomycetota	0.341
OAD06347.1	EP01119P007204	TACK group	0.0175
OAD06347.1	EP01119P007204	Actinomycetota	0.0829
OAD06347.1	EP01119P007204	Gammaproteobacteria	0.00108
OAD06347.1	WP_060788886_1	Thermodesulfobacteriota	0.231
OAD06347.1	WP_060788886_1	TACK group	0.000791
OAD06347.1	WP_060788886_1	TACK group	0.0122
OAD06347.1	WP_060788886_1	Actinomycetota	0.0694
OAD06347.1	WP_060788886_1	Betaproteobacteria	0.000353
OAD06347.1	WP_060788886_1	Actinomycetota	0.11
OAD06347.1	WP_060788886_1	Euryarchaeota	0.00475
OAD06347.1	WP_060788886_1	TACK group	0.00203
OAD06347.1	WP_060788886_1	Actinomycetota	0.445
OAD06347.1	WP_060788886_1	TACK group	1.36e-05
OAD06347.1	WP_060788886_1	Actinomycetota	0.124
OAD06347.1	WP_060788886_1	Gammaproteobacteria	0.000506
OAD07740.1	EP00578P001364	Bacillota	0.00855
OAD07740.1	EP00578P001364	Spirochaetota	0.00856
OAD07740.1	EP00578P001364	Bacillota	0.983
OAD07740.1	EP00793P001420	Bacillota	0.0277
OAD07740.1	EP00793P001420	Spirochaetota	0.023
OAD07740.1	EP00793P001420	Bacillota	0.949
OAD08458.1	XP_007391295.1	Bacillota	1.0
OAD08458.1	EP00136P005330	Bacillota	1.0
OAD08458.1	EP00137P007544	Bacillota	1.0
OAE31012.1	EP00298P005409	Myxococcota	0.0103
OAE31012.1	EP00298P005409	Gammaproteobacteria	0.0326
OAE31012.1	EP00298P005409	Alphaproteobacteria	0.957
OAE31012.1	RWR89282.1	Myxococcota	0.0387
OAE31012.1	RWR89282.1	Gammaproteobacteria	0.0872
OAE31012.1	RWR89282.1	Alphaproteobacteria	0.874
OAE31213.1	EP00263P022138	Bacillota	0.0297
OAE31213.1	EP00263P022138	Alphaproteobacteria	0.245
OAE31213.1	EP00263P022138	Alphaproteobacteria	6.26e-10
OAE31213.1	EP00263P022138	Bacillota	0.0168
OAE31213.1	EP00263P022138	Gammaproteobacteria	0.225
OAE31213.1	EP00263P022138	Alphaproteobacteria	0.0175
OAE31213.1	EP00263P022138	Bacillota	0.037
OAE31213.1	EP00263P022138	Gammaproteobacteria	0.00106
OAE31213.1	EP00263P022138	Gammaproteobacteria	8.7e-14
OAE31213.1	EP00263P022138	Mycoplasmatota	0.398
OAE31213.1	EP00263P022138	Bacillota	0.0268
OAE31213.1	EP00263P022138	Gammaproteobacteria	0.00312
OAE31213.1	EP00883P009720	Deinococcota	0.00519
OAE31213.1	EP00883P009720	Bacillota	0.423
OAE31213.1	EP00883P009720	Thermodesulfobacteriota	0.115
OAE31213.1	EP00883P009720	Alphaproteobacteria	0.153
OAE31213.1	EP00883P009720	Bacillota	0.22
OAE31213.1	EP00883P009720	Gammaproteobacteria	0.013
OAE31213.1	EP00883P009720	Gammaproteobacteria	0.0395
OAE31213.1	EP00883P009720	Alphaproteobacteria	0.00498
OAE31213.1	EP00883P009720	Actinomycetota	0.0257
OAE31213.1	EP00883P009720	Alphaproteobacteria	0.00179
OAE31213.1	EP00883P009720	Alphaproteobacteria	0.0001
OAE31213.1	EP00883P009720	Acidobacteriota	1.32e-08
OAE31213.1	EP01062P056055	Gammaproteobacteria	0.0199
OAE31213.1	EP01062P056055	Gammaproteobacteria	5.65e-11
OAE31213.1	EP01062P056055	Betaproteobacteria	0.00465
OAE31213.1	EP01062P056055	Betaproteobacteria	0.00561
OAE31213.1	EP01062P056055	Actinomycetota	0.343
OAE31213.1	EP01062P056055	Betaproteobacteria	0.463
OAE31213.1	EP01062P056055	Betaproteobacteria	0.0727
OAE31213.1	EP01062P056055	Actinomycetota	2.59e-32
OAE31213.1	EP01062P056055	Alphaproteobacteria	0.0559
OAE31213.1	EP01062P056055	Alphaproteobacteria	0.000214
OAE31213.1	EP01062P056055	Betaproteobacteria	3.98e-11
OAE31213.1	EP01062P056055	Actinomycetota	0.0359
OLP97524.1	EP00898P008812	Alphaproteobacteria	0.0727
OLP97524.1	EP00898P008812	Gammaproteobacteria	9.2e-10
OLP97524.1	EP00898P008812	Bacillota	2.99e-07
OLP97524.1	EP00898P008812	Gammaproteobacteria	0.0352
OLP97524.1	EP00898P008812	Gammaproteobacteria	0.0228
OLP97524.1	EP00898P008812	Bacillota	4.87e-10
OLP97524.1	EP00898P008812	FCB group	0.00212
OLP97524.1	EP00898P008812	Gammaproteobacteria	5.63e-10
OLP97524.1	EP00898P008812	Bacillota	0.0137
OLP97524.1	EP00898P008812	Gammaproteobacteria	0.0352
OLP97524.1	EP00898P008812	Alphaproteobacteria	0.805
OLP97524.1	EP00898P008812	Actinomycetota	0.0136
OLQ12296.1	EP00931P005419	Betaproteobacteria	0.379
OLQ12296.1	EP00931P005419	FCB group	0.00103
OLQ12296.1	EP00931P005419	Cyanobacteriota	0.00016
OLQ12296.1	EP00931P005419	Alphaproteobacteria	0.0436
OLQ12296.1	EP00931P005419	Cyanobacteriota	0.0819
OLQ12296.1	EP00931P005419	Bacillota	0.253
OLQ12296.1	EP00931P005419	Actinomycetota	0.241
OLQ12296.1	EP00931P005419	FCB group	0.000134
OSX69732.1	EP01156P003063	Euryarchaeota	1.0
OSX79085.1	EP00117P016800	Chloroflexota	0.5
OSX79085.1	EP00117P016800	Thermodesulfobacteriota	0.5
OSX79085.1	EP00437P005856	Chloroflexota	0.5
OSX79085.1	EP00437P005856	Thermodesulfobacteriota	0.5
OSX79085.1	EP00730P019078	Chloroflexota	0.5
OSX79085.1	EP00730P019078	Thermodesulfobacteriota	0.5
PTQ30836.1	EP00248P021135	Thermodesulfobacteriota	0.0164
PTQ30836.1	EP00248P021135	Euryarchaeota	0.253
PTQ30836.1	EP00248P021135	Euryarchaeota	0.0114
PTQ30836.1	EP00248P021135	Deinococcota	0.237
PTQ30836.1	EP00248P021135	PVC group	0.000618
PTQ30836.1	EP00248P021135	Euryarchaeota	0.0984
PTQ30836.1	EP00248P021135	Actinomycetota	0.112
PTQ30836.1	EP00248P021135	Euryarchaeota	0.0956
PTQ30836.1	EP00248P021135	Bacillota	0.0748
PTQ30836.1	EP00248P021135	FCB group	0.054
PTQ30836.1	EP00248P021135	Gammaproteobacteria	0.0467
PTQ40345.1	EP00249P027099	FCB group	1.0
PTQ50138.1	EP00455P027359	Spirochaetota	0.634
PTQ50138.1	EP00455P027359	Alphaproteobacteria	0.195
PTQ50138.1	EP00455P027359	Gammaproteobacteria	0.171
PTQ50138.1	EP01114P012667	Spirochaetota	0.676
PTQ50138.1	EP01114P012667	Alphaproteobacteria	0.164
PTQ50138.1	EP01114P012667	Gammaproteobacteria	0.16
PTQ50138.1	NP_001189955.1	Spirochaetota	0.543
PTQ50138.1	NP_001189955.1	Alphaproteobacteria	0.227
PTQ50138.1	NP_001189955.1	Gammaproteobacteria	0.23
PXF45131.1	EP00229P005850	Bacillota	0.0251
PXF45131.1	EP00229P005850	Bacillota	0.0418
PXF45131.1	EP00229P005850	PVC group	0.264
PXF45131.1	EP00229P005850	Gammaproteobacteria	0.00443
PXF45131.1	EP00229P005850	PVC group	0.0129
PXF45131.1	EP00229P005850	Thermodesulfobacteriota	0.153
PXF45131.1	EP00229P005850	Betaproteobacteria	0.061
PXF45131.1	EP00229P005850	Bacillota	0.187
PXF45131.1	EP00229P005850	Bacillota	0.0472
PXF45131.1	EP00229P005850	Thermodesulfobacteriota	0.187
PXF45131.1	EP00229P005850	Gammaproteobacteria	0.0145
PXF45131.1	EP00229P005850	PVC group	0.0024
RKP21340.1	EP00810P014800	Asgard	0.473
RKP21340.1	EP00810P014800	Asgard	0.198
RKP21340.1	EP00810P014800	Asgard	0.329
RWR77818.1	EP00984P001375	Alphaproteobacteria	0.235
RWR77818.1	EP00984P001375	Bacillota	0.111
RWR77818.1	EP00984P001375	Gammaproteobacteria	0.00108
RWR77818.1	EP00984P001375	Mycoplasmatota	0.00725
RWR77818.1	EP00984P001375	Alphaproteobacteria	0.068
RWR77818.1	EP00984P001375	Actinomycetota	0.0419
RWR77818.1	EP00984P001375	Bacillota	0.042
RWR77818.1	EP00984P001375	Alphaproteobacteria	0.0217
RWR77818.1	EP00984P001375	Bacillota	0.00648
RWR77818.1	EP00984P001375	Betaproteobacteria	0.000728
RWR77818.1	EP00984P001375	Bacillota	0.457
RWR77818.1	EP00984P001375	Betaproteobacteria	0.00774
RWR80392.1	EP00918P094015	Asgard	1.0
RWR88110.1	EP00195P014228	Acidobacteriota	0.318
RWR88110.1	EP00195P014228	Deinococcota	0.129
RWR88110.1	EP00195P014228	Alphaproteobacteria	0.0736
RWR88110.1	EP00195P014228	FCB group	0.0444
RWR88110.1	EP00195P014228	Acidobacteriota	0.124
RWR88110.1	EP00195P014228	PVC group	0.0651
RWR88110.1	EP00195P014228	Actinomycetota	0.00444
RWR88110.1	EP00195P014228	Actinomycetota	0.0916
RWR88110.1	EP00195P014228	Alphaproteobacteria	0.0356
RWR88110.1	EP00195P014228	Cyanobacteriota	0.114
RWR88110.1	EP00206P002776	Acidobacteriota	0.433
RWR88110.1	EP00206P002776	Deinococcota	0.0964
RWR88110.1	EP00206P002776	Alphaproteobacteria	0.0154
RWR88110.1	EP00206P002776	FCB group	0.0783
RWR88110.1	EP00206P002776	Acidobacteriota	0.0655
RWR88110.1	EP00206P002776	PVC group	0.00313
RWR88110.1	EP00206P002776	Actinomycetota	0.00156
RWR88110.1	EP00206P002776	Actinomycetota	0.158
RWR88110.1	EP00206P002776	Alphaproteobacteria	0.0835
RWR88110.1	EP00206P002776	Cyanobacteriota	0.065
RWR90561.1	EP00276P011051	PVC group	0.0968
RWR90561.1	EP00276P011051	Bacillota	0.878
RWR90561.1	EP00276P011051	PVC group	0.0248
RWR90561.1	EP01035P004824	PVC group	0.589
RWR90561.1	EP01035P004824	Bacillota	0.13
RWR90561.1	EP01035P004824	PVC group	0.281
RWR92891.1	EP00259P028394	PVC group	1.0
RWR97134.1	EP01084P153743	Bacillota	1.0
RWR97134.1	EP01124P000300	Bacillota	1.0
SPQ93233.1	EP00512P002720	Asgard	0.0285
SPQ93233.1	EP00512P002720	Asgard	0.414
SPQ93233.1	EP00512P002720	Asgard	0.0529
SPQ93233.1	EP00512P002720	Asgard	0.0323
SPQ93233.1	EP00512P002720	TACK group	0.238
SPQ93233.1	EP00512P002720	Asgard	0.0191
SPQ93233.1	EP00512P002720	Asgard	0.116
SPQ93233.1	EP00512P002720	TACK group	0.0807
SPQ93233.1	EP00512P002720	Thermoplasmata	5.15e-06
SPQ93233.1	EP00512P002720	Euryarchaeota	5.48e-06
SPQ93233.1	EP00512P002720	TACK group	0.00937
SPQ93233.1	EP00512P002720	Euryarchaeota	0.00938
SPQ93233.1	EP00752P018486	Asgard	0.326
SPQ93233.1	EP00752P018486	Asgard	0.0183
SPQ93233.1	EP00752P018486	Asgard	0.224
SPQ93233.1	EP00752P018486	Asgard	0.0002
SPQ93233.1	EP00752P018486	TACK group	0.0312
SPQ93233.1	EP00752P018486	Asgard	0.115
SPQ93233.1	EP00752P018486	Asgard	0.171
SPQ93233.1	EP00752P018486	TACK group	0.00118
SPQ93233.1	EP00752P018486	Thermoplasmata	0.00327
SPQ93233.1	EP00752P018486	Euryarchaeota	0.00413
SPQ93233.1	EP00752P018486	TACK group	0.025
SPQ93233.1	EP00752P018486	Euryarchaeota	0.0801
XP_001294617.1	KAA6330635.1	Betaproteobacteria	1.0
XP_001294617.1	WP_258763434_1	Betaproteobacteria	1.0
XP_001315150.1	XP_001303014.1	Campylobacterota	1.0
XP_001424855.1	EP00829P014545	Actinomycetota	0.106
XP_001424855.1	EP00829P014545	FCB group	0.201
XP_001424855.1	EP00829P014545	Actinomycetota	0.00562
XP_001424855.1	EP00829P014545	Myxococcota	0.16
XP_001424855.1	EP00829P014545	Actinomycetota	0.000643
XP_001424855.1	EP00829P014545	FCB group	0.223
XP_001424855.1	EP00829P014545	Alphaproteobacteria	0.0311
XP_001424855.1	EP00829P014545	Alphaproteobacteria	0.00878
XP_001424855.1	EP00829P014545	Bacillota	0.01
XP_001424855.1	EP00829P014545	Alphaproteobacteria	0.0211
XP_001424855.1	EP00829P014545	Gammaproteobacteria	0.232
XP_001424855.1	EP00829P014545	FCB group	0.000218
XP_001426827.1	EP00029P003720	Gammaproteobacteria	0.005
XP_001426827.1	EP00029P003720	Myxococcota	1.16e-10
XP_001426827.1	EP00029P003720	Deinococcota	4.16e-07
XP_001426827.1	EP00029P003720	FCB group	0.991
XP_001426827.1	EP00029P003720	Gammaproteobacteria	1.5299999999999999e-68
XP_001426827.1	EP00029P003720	Gammaproteobacteria	0.00377
XP_001426827.1	EP00029P003720	PVC group	4.61e-67
XP_001426827.1	EP00029P003720	Bacillota	1.32e-06
XP_001426827.1	EP00029P003720	Alphaproteobacteria	2.39e-11
XP_001426827.1	EP00162P007437	Gammaproteobacteria	0.000102
XP_001426827.1	EP00162P007437	Myxococcota	2.41e-14
XP_001426827.1	EP00162P007437	Deinococcota	6.09e-05
XP_001426827.1	EP00162P007437	FCB group	0.997
XP_001426827.1	EP00162P007437	Gammaproteobacteria	2.42e-108
XP_001426827.1	EP00162P007437	Gammaproteobacteria	0.000963
XP_001426827.1	EP00162P007437	PVC group	2.65e-107
XP_001426827.1	EP00162P007437	Bacillota	0.00211
XP_001426827.1	EP00162P007437	Alphaproteobacteria	5.84e-10
XP_001426827.1	EP01155P010627	Gammaproteobacteria	0.00349
XP_001426827.1	EP01155P010627	Myxococcota	2.1e-09
XP_001426827.1	EP01155P010627	Deinococcota	5.26e-08
XP_001426827.1	EP01155P010627	FCB group	0.996
XP_001426827.1	EP01155P010627	Gammaproteobacteria	9.75e-85
XP_001426827.1	EP01155P010627	Gammaproteobacteria	0.000271
XP_001426827.1	EP01155P010627	PVC group	9.84e-85
XP_001426827.1	EP01155P010627	Bacillota	2.08e-06
XP_001426827.1	EP01155P010627	Alphaproteobacteria	9.07e-12
XP_001434629.1	EP00334P036586	Gammaproteobacteria	0.104
XP_001434629.1	EP00334P036586	Gammaproteobacteria	0.0687
XP_001434629.1	EP00334P036586	Betaproteobacteria	0.132
XP_001434629.1	EP00334P036586	Gammaproteobacteria	0.0493
XP_001434629.1	EP00334P036586	Gammaproteobacteria	0.00825
XP_001434629.1	EP00334P036586	Bacillota	0.0601
XP_001434629.1	EP00334P036586	FCB group	0.0498
XP_001434629.1	EP00334P036586	Gammaproteobacteria	0.0394
XP_001434629.1	EP00334P036586	Campylobacterota	0.0494
XP_001434629.1	EP00334P036586	Bacillota	0.0618
XP_001434629.1	EP00334P036586	Alphaproteobacteria	0.142
XP_001434629.1	EP00334P036586	Actinomycetota	0.235
XP_001440409.1	EP01036P018806	FCB group	1.0
XP_001581264.1	EP00706P001663	Bacillota	0.5
XP_001581264.1	EP00706P001663	Euryarchaeota	0.5
XP_001705693.1	EP00923P057625	Asgard	0.0553
XP_001705693.1	EP00923P057625	DPANN group	0.0376
XP_001705693.1	EP00923P057625	Thermoplasmata	0.0532
XP_001705693.1	EP00923P057625	Asgard	0.293
XP_001705693.1	EP00923P057625	Asgard	0.061
XP_001705693.1	EP00923P057625	TACK group	0.0305
XP_001705693.1	EP00923P057625	Euryarchaeota	0.181
XP_001705693.1	EP00923P057625	Euryarchaeota	0.137
XP_001705693.1	EP00923P057625	TACK group	0.0275
XP_001705693.1	EP00923P057625	Cyanobacteriota	0.124
XP_001742294.1	CEL94051.1	Bacillota	0.874
XP_001742294.1	CEL94051.1	Spirochaetota	0.00524
XP_001742294.1	CEL94051.1	Campylobacterota	0.0292
XP_001742294.1	CEL94051.1	Myxococcota	4.77e-05
XP_001742294.1	CEL94051.1	Chloroflexota	0.0917
XP_001742294.1	CEL94051.1	Alphaproteobacteria	6.81e-10
XP_001742294.1	CEL94051.1	Gammaproteobacteria	6.9e-08
XP_001742294.1	EP00742P004936	Bacillota	0.546
XP_001742294.1	EP00742P004936	Spirochaetota	0.0178
XP_001742294.1	EP00742P004936	Campylobacterota	0.0391
XP_001742294.1	EP00742P004936	Myxococcota	1.38e-13
XP_001742294.1	EP00742P004936	Chloroflexota	0.397
XP_001742294.1	EP00742P004936	Alphaproteobacteria	2.56e-16
XP_001742294.1	EP00742P004936	Gammaproteobacteria	1.24e-14
XP_001742425.1	EP00435P048305	FCB group	1.07e-12
XP_001742425.1	EP00435P048305	PVC group	0.188
XP_001742425.1	EP00435P048305	Bacillota	0.0469
XP_001742425.1	EP00435P048305	Alphaproteobacteria	3.26e-13
XP_001742425.1	EP00435P048305	Betaproteobacteria	0.0267
XP_001742425.1	EP00435P048305	Gammaproteobacteria	0.00046
XP_001742425.1	EP00435P048305	Actinomycetota	0.442
XP_001742425.1	EP00435P048305	Acidobacteriota	7.16e-14
XP_001742425.1	EP00435P048305	FCB group	4.86e-12
XP_001742425.1	EP00435P048305	Gammaproteobacteria	0.000197
XP_001742425.1	EP00435P048305	Betaproteobacteria	0.296
XP_001742425.1	EP00435P048305	Acidobacteriota	3.59e-08
XP_001742425.1	EP00808P026232	FCB group	5.29e-08
XP_001742425.1	EP00808P026232	PVC group	0.0425
XP_001742425.1	EP00808P026232	Bacillota	0.0581
XP_001742425.1	EP00808P026232	Alphaproteobacteria	2.18e-08
XP_001742425.1	EP00808P026232	Betaproteobacteria	0.0271
XP_001742425.1	EP00808P026232	Gammaproteobacteria	0.00413
XP_001742425.1	EP00808P026232	Actinomycetota	0.217
XP_001742425.1	EP00808P026232	Acidobacteriota	0.000102
XP_001742425.1	EP00808P026232	FCB group	0.000212
XP_001742425.1	EP00808P026232	Gammaproteobacteria	0.000443
XP_001742425.1	EP00808P026232	Betaproteobacteria	0.65
XP_001742425.1	EP00808P026232	Acidobacteriota	5.76e-05
XP_001743844.1	EP01012P006776	FCB group	0.766
XP_001743844.1	EP01012P006776	Gammaproteobacteria	2.98e-06
XP_001743844.1	EP01012P006776	Actinomycetota	2.16e-33
XP_001743844.1	EP01012P006776	TACK group	0.0128
XP_001743844.1	EP01012P006776	Bacillota	0.000275
XP_001743844.1	EP01012P006776	Gammaproteobacteria	0.000367
XP_001743844.1	EP01012P006776	PVC group	1.8500000000000002e-29
XP_001743844.1	EP01012P006776	Cyanobacteriota	0.22
XP_001743844.1	EP01012P006776	Euryarchaeota	2.83e-07
XP_001743844.1	EP01012P006776	Betaproteobacteria	0.00024
