tree,n_asg,n_bact,n_arch,n_euk,asg_mono,n_sub,allasg_sister,has_bact
EP01130P008234,13,0,0,30,True,1,NA,False
EP00405P015650,1,64,5,18,True,1,NA,True
EP01124P032795,17,0,0,25,True,1,NA,False
EP01042P012985,5,0,0,25,True,1,NA,False
EP00931P087756,4,18,0,20,False,1,NA,True
EP00998P000396,3,67,0,30,False,1,NA,True
EP00839P010117,7,0,0,23,True,1,NA,False
EP00187P002052,9,0,0,10,True,1,NA,False
EP01063P019117,5,0,0,14,True,1,NA,False
EP00085P012729,10,40,1,18,False,1,NA,True
EP01116P010228,5,0,0,30,False,1,NA,False
EP01136P038656,3,0,0,30,True,1,NA,False
EP00887P004431,3,0,0,19,True,1,NA,False
EP01001P011800,8,0,0,11,False,1,NA,False
EP00026P007518,8,30,0,17,False,1,NA,True
EP00998P007486,16,0,0,18,False,1,NA,False
EP00037P026052,5,0,0,21,True,1,NA,False
EP01052P057017,11,0,0,30,False,1,NA,False
EP00389P000699,23,0,0,16,False,1,NA,False
EP01137P016280,36,0,0,30,False,1,NA,False
EP00041P012986,1,68,1,30,True,1,NA,True
EP01156P013279,16,0,0,19,True,1,NA,False
EP00698P002803,9,0,0,28,False,1,NA,False
EP01080P007300,58,0,0,24,False,1,NA,False
EP00336P009516,3,18,0,11,False,1,NA,True
EP00869P002254,5,0,26,29,False,1,NA,False
EP00649P008903,16,0,0,30,False,1,NA,False
EP00471P005635,5,0,0,10,True,1,NA,False
EP00054P016649,5,0,0,27,False,1,NA,False
EP00179P026829,2,2,7,30,False,1,NA,True
EP00307P009914,21,0,0,30,False,1,NA,False
EP00799P012826,5,0,0,17,False,1,NA,False
XP_007395282.1,10,8,0,30,False,1,NA,True
EP00106P015153,16,0,0,21,True,1,NA,False
EP00357P009383,15,0,0,26,False,1,NA,False
EP00747P111722,9,0,0,19,True,1,NA,False
EP00232P028981,7,0,29,30,False,1,NA,False
EP00565P002170,19,0,0,21,False,1,NA,False
EP00181P003511,2,11,0,23,False,1,NA,True
EP00735P012649,16,30,0,18,False,1,NA,True
EP00702P000487,3,0,0,18,True,1,NA,False
XP_009032209.1,10,0,0,30,True,1,NA,False
EP01083P318580,5,64,1,22,False,1,NA,True
EP00306P024435,2,15,0,11,False,1,NA,True
EP00883P005412,9,0,0,28,False,1,NA,False
EP00268P018634,1,3,0,11,True,1,NA,True
EP00966P305812,15,0,0,28,False,1,NA,False
EP00141P000328,1,11,0,17,True,1,NA,True
EP00510P004762,3,0,0,30,True,1,NA,False
EP00566P010729,10,7,13,30,False,1,NA,True
EP00764P004598,35,0,0,18,False,1,NA,False
EP01095P017255,14,0,0,27,True,1,NA,False
EP00634P016279,7,28,0,19,False,1,NA,True
EP00029P014380,6,58,0,27,False,1,NA,True
EP01118P012042,3,11,0,10,False,1,NA,True
EP01018P018404,40,0,0,14,False,1,NA,False
EP00611P032650,10,16,0,30,False,1,NA,True
EP00084P000866,51,0,0,12,False,1,NA,False
EP00063P012196,9,47,14,16,False,1,NA,True
EP00171P021046,2,0,12,13,False,1,NA,False
XP_018188153.1,1,26,0,17,True,1,NA,True
EP00195P007450,33,9,0,10,False,1,NA,True
EP00541P008249,4,25,0,19,False,1,NA,True
EP01035P051164,14,0,0,30,False,1,NA,False
EP00931P066805,46,1,0,30,False,1,NA,True
EP00131P009319,1,7,0,13,True,1,NA,True
EP01118P012920,1,12,0,16,True,1,NA,True
EP00429P037194,5,0,0,26,False,1,NA,False
EP00326P007712,43,0,0,30,True,1,NA,False
EP00889P007300,1,5,0,29,True,1,NA,True
RWR81412.1,34,13,0,12,False,1,NA,True
EP00195P011148,5,0,0,22,True,1,NA,False
EP00801P013649,9,56,5,28,False,1,NA,True
EP00957P133203,7,60,3,21,False,1,NA,True
EP01156P010336,9,0,0,30,True,1,NA,False
XP_026389938.1,18,0,0,20,True,1,NA,False
EP00558P010166,5,0,0,12,True,1,NA,False
EP00658P010861,8,32,1,11,False,1,NA,True
EP00931P001879,44,0,0,22,True,1,NA,False
EP00467P023985,17,0,0,30,False,1,NA,False
EP00630P010249,44,0,0,18,True,1,NA,False
EP00527P001340,31,3,0,22,False,1,NA,True
EP01104P004068,7,56,7,25,False,1,NA,True
EP00833P018289,5,0,0,7,True,1,NA,False
EP01048P022058,2,29,0,10,False,1,NA,True
EP00975P055149,7,41,4,29,False,1,NA,True
EP01092P014732,40,0,0,28,False,1,NA,False
EP00359P007789,4,58,8,30,False,1,NA,True
XP_026453324.1,8,0,0,17,False,1,NA,False
EP00293P012910,15,0,0,12,False,1,NA,False
EP00936P000258,33,0,0,12,True,1,NA,False
EP00121P002087,7,8,0,18,False,1,NA,True
EP00191P017588,7,33,0,23,False,1,NA,True
EP00523P023294,1,7,0,20,True,1,NA,True
EP00775P014583,3,0,0,30,True,1,NA,False
EP00930P001603,1,18,0,19,True,1,NA,True
EP00189P005324,3,0,0,30,True,1,NA,False
EP00863P016085,6,0,0,30,True,1,NA,False
EP00465P001521,9,0,0,11,False,1,NA,False
EP01155P054218,20,0,0,15,False,1,NA,False
EP00597P003209,6,55,9,30,False,1,NA,True
EP00617P014839,23,0,0,14,True,1,NA,False
EP00811P035266,7,25,0,25,False,1,NA,True
EP01029P024750,7,0,0,12,False,1,NA,False
EP00294P010854,2,14,0,14,True,1,NA,True
EP00314P029317,11,1,0,17,False,1,NA,True
EP01083P141479,10,54,0,30,False,1,NA,True
EP01034P016672,26,0,0,14,False,1,NA,False
EP00545P003604,8,40,1,30,False,1,NA,True
EP00116P003010,3,65,2,18,False,1,NA,True
EP00473P008922,6,0,9,29,False,1,NA,False
EP00868P000129,12,0,24,29,False,1,NA,False
EP00026P011119,23,0,0,20,True,1,NA,False
EP00238P001630,39,0,0,9,False,1,NA,False
EP00254P018053,7,62,1,12,False,1,NA,True
EP00462P013567,5,0,0,21,False,1,NA,False
EP00475P021225,9,0,0,29,False,1,NA,False
EP01087P005806,8,0,0,23,False,1,NA,False
NP_788553.1,5,64,0,15,False,1,NA,True
EP00264P218964,3,0,0,10,True,1,NA,False
EP01029P023947,5,0,0,25,True,1,NA,False
XP_007394655.1,2,8,0,17,False,1,NA,True
EP00343P011199,8,7,0,30,False,1,NA,True
EP01006P015480,3,0,0,30,True,1,NA,False
CBN74130.1,5,0,0,16,True,1,NA,False
EP00180P002548,24,4,20,17,False,1,NA,True
EP01012P022243,3,0,0,30,True,1,NA,False
EP00296P001796,8,0,0,12,True,1,NA,False
EP00443P077850,5,46,2,13,False,1,NA,True
EP00747P032883,10,0,0,3,False,1,NA,False
EP00057P020988,5,0,0,28,True,1,NA,False
EP00252P021066,11,0,0,17,True,1,NA,False
EP01083P277258,32,7,1,10,False,1,NA,True
EP01117P013302,20,0,0,11,False,1,NA,False
EP00121P002786,6,21,0,30,False,1,NA,True
EP00264P224867,7,0,0,12,False,1,NA,False
EP00295P025286,9,0,0,14,False,1,NA,False
EP00884P012595,5,0,0,30,True,1,NA,False
EP00264P003798,7,2,0,20,False,1,NA,True
EP00151P017843,3,0,0,30,True,1,NA,False
EP00465P011212,5,0,0,15,False,1,NA,False
EP00282P043865,8,0,0,30,True,1,NA,False
EP00240P013417,16,0,0,17,True,1,NA,False
EP00183P000952,3,67,0,21,False,1,NA,True
EP00574P009170,52,0,0,15,False,1,NA,False
EP00659P008593,16,1,0,18,False,1,NA,True
EP00923P040944,17,0,0,30,True,1,NA,False
EP00534P012405,43,0,0,30,True,1,NA,False
EP01017P039763,6,0,0,12,True,1,NA,False
EP00047P013042,8,25,1,22,True,1,NA,True
EP00768P006981,9,0,0,30,False,1,NA,False
EP00746P140587,5,0,0,25,True,1,NA,False
EP00747P197054,31,2,0,17,False,1,NA,True
EP01082P005345,3,0,0,15,True,1,NA,False
EP00799P005914,24,0,0,17,True,1,NA,False
EP00959P101294,41,0,0,30,True,1,NA,False
EP00873P017353,9,0,0,29,False,1,NA,False
EP00638P013361,13,20,0,27,False,1,NA,True
EP00428P015300,11,0,0,11,True,1,NA,False
EP01091P019139,8,56,6,30,False,1,NA,True
EP00096P011148,30,12,0,30,True,1,NA,True
EP00820P026837,5,0,0,12,False,1,NA,False
EP00851P010835,34,1,0,30,False,1,NA,True
EP00418P091754,19,0,0,21,False,1,NA,False
EP01062P046042,6,0,1,30,True,1,NA,False
EP00480P015345,10,2,0,14,False,1,NA,True
EP00439P027897,1,7,0,16,True,1,NA,True
XP_009690847.1,8,0,0,21,True,1,NA,False
EP00036P001341,3,0,0,27,True,1,NA,False
EP01124P026322,45,0,0,26,True,1,NA,False
EP00475P028585,7,0,0,30,False,1,NA,False
EP00971P138923,13,0,0,28,True,1,NA,False
EP00747P209362,7,55,7,29,False,1,NA,True
EP01116P011895,8,0,0,25,False,1,NA,False
EP00252P012816,19,12,0,24,False,1,NA,True
EP00455P045495,5,0,0,11,True,1,NA,False
EP01101P010846,3,0,0,24,True,1,NA,False
EP00128P000523,44,0,0,14,True,1,NA,False
EP00353P010384,5,0,0,13,True,1,NA,False
EP00279P022048,40,0,0,30,True,1,NA,False
EP00591P012463,9,27,0,17,False,1,NA,True
EP00168P014831,52,0,0,30,True,1,NA,False
EP01087P017288,2,15,0,14,False,1,NA,True
XP_013756878.1,36,0,0,30,False,1,NA,False
EP00761P007963,15,0,0,20,False,1,NA,False
EP00212P002649,19,49,0,27,False,1,NA,True
EP00650P004506,26,0,0,19,False,1,NA,False
EP01103P002928,5,0,0,14,False,1,NA,False
EP00519P005422,4,0,0,22,True,1,NA,False
EP00905P007879,17,53,0,27,False,1,NA,True
EP00533P007032,2,15,0,18,False,1,NA,True
NP_725227.2,28,0,0,13,True,1,NA,False
EP00405P014419,16,0,0,19,True,1,NA,False
EP00160P019852,3,0,2,16,True,1,NA,False
EP00802P015865,4,52,4,30,False,1,NA,True
EP01115P009657,1,10,0,11,True,1,NA,True
EP00839P002583,10,1,0,21,False,1,NA,True
EP00193P008844,37,0,0,30,True,1,NA,False
EP00004P024384,37,0,0,11,False,1,NA,False
EP00918P042847,1,30,0,12,True,1,NA,True
EP00558P007377,67,0,0,22,False,1,NA,False
EP00967P079721,11,0,0,14,True,1,NA,False
EP00079P033801,59,0,0,30,True,1,NA,False
EP00050P008232,41,0,0,30,True,1,NA,False
EP01126P013678,69,0,0,30,False,1,NA,False
EP00316P009326,5,0,0,12,True,1,NA,False
EP00080P007793,5,62,3,23,False,1,NA,True
EP00421P045624,11,13,0,10,False,1,NA,True
EP00632P002295,14,0,1,17,False,1,NA,False
EP00813P010522,3,65,2,9,False,1,NA,True
EP00297P013766,3,0,0,12,True,1,NA,False
EP00264P194048,13,0,0,26,True,1,NA,False
EP00536P008935,10,0,0,27,True,1,NA,False
EP01037P035027,26,0,44,20,False,1,NA,False
EP00344P006662,2,67,0,13,False,1,NA,True
EP01119P020859,25,0,0,20,True,1,NA,False
EP00747P113101,5,0,0,19,False,1,NA,False
EP00347P011293,12,6,0,25,False,1,NA,True
EP01117P018979,7,0,0,23,True,1,NA,False
EP00562P004093,64,0,0,15,False,1,NA,False
EP00527P000684,2,8,0,11,False,1,NA,True
EP00217P009271,15,51,3,30,False,1,NA,True
EP00746P079645,3,5,0,21,False,1,NA,True
EP01124P032343,3,67,0,13,False,1,NA,True
EP01050P048442,1,0,0,30,True,1,NA,False
EP00971P012723,25,0,0,30,True,1,NA,False
EP00058P000843,13,0,0,10,False,1,NA,False
EP01061P028156,12,30,0,16,False,1,NA,True
EP01084P177755,9,0,0,12,False,1,NA,False
EP00109P004458,1,17,0,30,True,1,NA,True
EP00004P009367,10,18,0,30,False,1,NA,True
EP01039P013922,6,0,0,11,True,1,NA,False
EP00264P046837,20,0,0,30,True,1,NA,False
EP00964P159924,13,0,0,30,False,1,NA,False
EP00887P000870,10,1,0,30,False,1,NA,True
EP00763P002753,3,0,0,30,True,1,NA,False
EP00775P008118,23,0,0,11,False,1,NA,False
EP00121P004903,11,1,1,30,False,1,NA,True
EP01132P019872,6,3,0,11,False,1,NA,True
EP00315P025217,66,0,0,27,False,1,NA,False
EP00747P096750,20,0,0,10,False,1,NA,False
EP00038P025147,21,0,0,12,True,1,NA,False
EP00429P029373,18,0,0,12,False,1,NA,False
EP00296P000547,3,67,0,30,False,1,NA,True
EP01059P025847,18,52,0,30,False,1,NA,True
EP00617P007663,12,52,0,20,False,1,NA,True
EP00279P018042,30,0,0,27,True,1,NA,False
EP00455P012452,13,0,0,23,True,1,NA,False
EP00268P031324,38,0,0,29,True,1,NA,False
EP01043P018202,70,0,0,14,False,1,NA,False
EP01093P013986,63,3,0,30,False,1,NA,True
EP01133P021361,30,0,0,14,False,1,NA,False
EP00854P018810,1,69,0,30,True,1,NA,True
EP00854P020609,3,0,0,15,True,1,NA,False
EP01083P127275,14,0,0,13,False,1,NA,False
EP00601P026238,9,18,0,27,False,1,NA,True
EP01095P015462,13,0,0,20,True,1,NA,False
EP00882P004032,7,0,0,14,True,1,NA,False
EP00440P049443,11,0,0,14,True,1,NA,False
EP00591P014068,5,0,0,24,True,1,NA,False
EP00845P012433,12,0,0,18,True,1,NA,False
EP00727P012246,10,1,0,21,False,1,NA,True
XP_032225354.1,7,0,0,11,True,1,NA,False
OSX72098.1,10,59,1,30,False,1,NA,True
EP01113P005610,12,0,0,11,True,1,NA,False
EP00919P056374,3,7,0,20,False,1,NA,True
EP00325P026953,18,52,0,30,False,1,NA,True
EP00012P006025,3,0,0,27,True,1,NA,False
EP00931P059512,9,0,0,30,False,1,NA,False
EP00747P007141,9,0,0,30,True,1,NA,False
EP00549P024110,14,0,0,30,False,1,NA,False
XP_002672790.1,23,29,0,28,False,1,NA,True
EP00192P024475,10,45,14,28,False,1,NA,True
EP01102P000042,9,21,0,11,False,1,NA,True
EP01110P007735,63,0,0,30,False,1,NA,False
EP00332P001973,6,0,3,25,False,1,NA,False
EP00759P024679,3,5,0,24,True,1,NA,True
EP01111P000090,3,11,0,30,False,1,NA,True
EP01030P012457,20,0,0,24,False,1,NA,False
EP00568P012971,9,0,0,18,False,1,NA,False
EP00308P013244,25,0,0,16,True,1,NA,False
EP00301P019617,53,0,4,27,False,1,NA,False
EP00932P008352,3,1,0,24,True,1,NA,True
EP00520P010597,7,0,0,10,True,1,NA,False
EP01084P316458,3,22,2,30,False,1,NA,True
EP00411P023624,3,65,2,22,False,1,NA,True
EP00406P043954,10,1,0,13,True,1,NA,True
EP00864P006467,19,0,0,26,True,1,NA,False
EP01052P044182,13,0,0,30,False,1,NA,False
EP01027P020413,8,3,0,30,True,1,NA,True
EP00136P009143,5,0,0,21,True,1,NA,False
EP00756P049918,1,42,0,17,True,1,NA,True
EP01116P000102,3,0,0,30,True,1,NA,False
EP00519P007481,9,57,4,30,False,1,NA,True
EP00254P027935,35,0,0,8,False,1,NA,False
EP00100P014603,21,0,0,30,False,1,NA,False
EP00170P004802,11,0,0,30,False,1,NA,False
EP00442P056987,40,0,0,10,True,1,NA,False
EP00828P003266,18,0,0,30,False,1,NA,False
EP00437P031692,13,0,0,11,True,1,NA,False
EP01105P014217,16,0,0,11,False,1,NA,False
EP01024P004834,18,0,0,19,False,1,NA,False
EP00357P035160,45,0,0,15,False,1,NA,False
EP00929P001579,8,33,0,14,False,1,NA,True
EP01027P023926,21,0,0,26,True,1,NA,False
EP00060P037496,35,0,0,14,True,1,NA,False
EP00755P026331,5,0,0,13,True,1,NA,False
EP00427P031252,7,19,0,30,False,1,NA,True
EP00943P002252,64,0,0,30,False,1,NA,False
EP01110P011731,63,0,0,14,False,1,NA,False
EP00283P012034,5,65,0,30,False,1,NA,True
EP00295P051272,5,61,4,18,False,1,NA,True
EP01124P003487,5,0,0,16,True,1,NA,False
KAA6362928.1,10,0,0,30,True,1,NA,False
SPQ98238.1,21,0,0,14,False,1,NA,False
EP00040P030100,6,0,0,17,False,1,NA,False
EP00798P006617,5,0,0,3,False,1,NA,False
EP01039P012262,46,0,0,30,False,1,NA,False
EP00437P064452,3,0,0,15,True,1,NA,False
EP00198P006613,10,0,1,24,False,1,NA,False
EP00889P001887,16,0,0,17,True,1,NA,False
EP00471P001305,7,0,0,25,True,1,NA,False
EP00076P046821,2,58,0,30,False,1,NA,True
EP00049P027118,1,8,0,30,True,1,NA,True
EP00918P057624,51,0,0,11,False,1,NA,False
EP01043P057013,24,1,0,30,False,1,NA,True
EP00958P000824,1,0,8,24,True,1,NA,False
EP01086P000482,10,0,0,19,False,1,NA,False
EP00605P002196,19,0,0,30,False,1,NA,False
EP00238P002020,44,0,0,30,True,1,NA,False
EP01038P019859,11,0,0,24,False,1,NA,False
EP00839P008633,5,0,0,24,False,1,NA,False
EP00299P000933,3,0,0,13,True,1,NA,False
EP00099P017866,8,0,0,18,True,1,NA,False
EP00747P053656,5,0,0,11,True,1,NA,False
EP01104P012182,10,0,26,28,False,1,NA,False
EP01104P009144,61,0,0,10,False,1,NA,False
EP00042P049398,47,0,0,10,False,1,NA,False
EP00231P008468,5,57,8,13,False,1,NA,True
EP00830P015399,32,0,0,14,True,1,NA,False
EP01106P018290,17,0,0,10,False,1,NA,False
EP00730P012327,10,0,0,12,False,1,NA,False
EP01126P008120,6,62,2,12,False,1,NA,True
EP00087P019374,7,0,0,10,False,1,NA,False
EP00633P009976,1,3,0,26,True,1,NA,True
EP01121P018085,7,0,0,30,True,1,NA,False
EP00708P006633,9,58,3,26,False,1,NA,True
EP00889P005384,64,4,0,30,False,1,NA,True
EP00134P010337,3,0,0,14,True,1,NA,False
EP01030P025684,11,0,0,16,False,1,NA,False
EP00060P001613,16,0,0,16,False,1,NA,False
EP01032P038306,16,13,0,15,False,1,NA,True
EP00123P006713,14,0,0,30,True,1,NA,False
EP00546P021947,4,25,0,22,False,1,NA,True
EP00188P001245,65,0,0,10,False,1,NA,False
EP00232P006112,14,52,3,20,False,1,NA,True
EP01133P026259,40,2,0,10,False,1,NA,True
EP00750P010428,16,9,0,29,False,1,NA,True
EP00291P019646,66,0,0,9,False,1,NA,False
EP00268P059842,6,0,0,23,True,1,NA,False
EP01037P036845,13,0,0,28,False,1,NA,False
EP01086P017022,1,3,0,18,True,1,NA,True
EP01094P025302,13,0,0,14,True,1,NA,False
EP00549P016147,33,0,0,30,False,1,NA,False
EP00628P006855,5,64,1,17,False,1,NA,True
EP00735P000798,1,10,0,27,True,1,NA,True
EP00470P015672,10,10,0,16,False,1,NA,True
EP00519P008036,51,0,0,12,False,1,NA,False
EP00919P037840,3,0,0,25,True,1,NA,False
EP00248P008680,3,0,0,30,True,1,NA,False
EP01030P017953,12,6,0,20,False,1,NA,True
EP00158P008044,32,0,13,25,False,1,NA,False
EP01097P010827,12,0,0,25,False,1,NA,False
EP00302P046903,6,11,0,11,False,1,NA,True
EP00307P013011,7,0,0,21,True,1,NA,False
EP00449P060715,7,1,22,30,False,1,NA,True
EP01103P002683,23,0,0,22,True,1,NA,False
EP00242P004536,28,0,0,8,True,1,NA,False
EP00903P020570,14,27,0,16,True,1,NA,True
EP01037P028108,3,67,0,30,False,1,NA,True
EP00227P001690,13,0,0,30,False,1,NA,False
EP01012P026759,14,0,0,30,False,1,NA,False
EP01122P000971,6,0,0,10,False,1,NA,False
EP00112P014398,12,0,0,30,True,1,NA,False
EP00927P053071,10,14,0,30,False,1,NA,True
EP00057P034690,13,49,0,11,False,1,NA,True
EP00295P013121,5,0,0,12,True,1,NA,False
EP00879P030544,2,0,23,30,False,1,NA,False
EP01099P005858,8,0,0,15,True,1,NA,False
EP00130P008269,8,0,0,11,True,1,NA,False
EP00074P040718,18,0,34,30,False,1,NA,False
EP00705P056800,26,0,0,12,False,1,NA,False
EP00051P025233,9,54,7,26,False,1,NA,True
EP00591P002349,4,64,2,14,False,1,NA,True
EP00741P004730,19,0,1,24,False,1,NA,False
EP00850P019627,12,0,0,30,False,1,NA,False
EP00485P005789,5,0,0,28,True,1,NA,False
EP00553P013213,3,5,0,15,True,1,NA,True
EP00290P016237,1,3,0,16,True,1,NA,True
EP00603P005816,1,3,0,18,True,1,NA,True
EP01031P003109,17,0,0,15,False,1,NA,False
EP00862P000162,26,0,0,11,True,1,NA,False
EP00929P054749,4,1,0,26,False,1,NA,True
EP00854P001153,35,0,0,13,False,1,NA,False
EP01022P035889,7,4,0,30,False,1,NA,True
EP01095P010391,10,0,0,30,True,1,NA,False
EP01008P000588,18,0,0,12,False,1,NA,False
EP01122P013727,14,35,0,30,False,1,NA,True
EP00639P007280,8,0,0,24,True,1,NA,False
EP00998P006528,6,52,11,30,False,1,NA,True
EP00605P002116,13,0,0,30,False,1,NA,False
EP00864P005518,6,19,0,14,False,1,NA,True
EP01025P030390,10,0,0,30,True,1,NA,False
EP00592P002722,1,48,0,19,True,1,NA,True
EP00028P003004,26,0,0,30,False,1,NA,False
EP00091P014242,14,0,0,30,False,1,NA,False
EP00796P006000,17,53,0,30,False,1,NA,True
EP00905P001954,3,0,0,10,True,1,NA,False
EP00919P021277,7,0,0,30,False,1,NA,False
EP00041P027541,9,6,0,30,False,1,NA,True
OLP77364.1,1,10,0,18,True,1,NA,True
EP00026P022930,8,0,0,21,False,1,NA,False
EP00312P032026,18,10,0,19,False,1,NA,True
EP00123P004985,14,0,0,10,False,1,NA,False
EP00997P004403,22,0,0,14,True,1,NA,False
EP00072P061569,2,0,31,30,False,1,NA,False
EP00928P004511,9,0,0,30,False,1,NA,False
EP00070P032264,65,0,0,30,True,1,NA,False
EP01083P064007,4,2,0,30,False,1,NA,True
EP01090P013071,3,0,0,26,True,1,NA,False
EP00745P045739,3,0,0,22,True,1,NA,False
EP00830P005345,3,0,0,29,True,1,NA,False
EP01156P015862,6,0,0,14,True,1,NA,False
EP00775P007635,5,0,0,29,False,1,NA,False
EP01087P000759,5,32,0,14,False,1,NA,True
EP01036P048124,5,0,0,17,False,1,NA,False
EP00211P012526,8,0,0,11,True,1,NA,False
EP00923P018850,29,0,0,13,False,1,NA,False
EP00414P000401,5,0,0,21,True,1,NA,False
EP00611P025371,19,0,0,30,False,1,NA,False
EP00306P017339,41,0,0,16,True,1,NA,False
EP00421P029294,17,0,0,30,False,1,NA,False
XP_018651959.1,16,40,14,30,False,1,NA,True
EP00742P027166,5,0,0,14,False,1,NA,False
GBG74526.1,28,0,0,11,True,1,NA,False
EP00083P020535,5,0,0,16,True,1,NA,False
EP01033P021667,6,1,0,18,False,1,NA,True
OLP97524.1,7,0,0,11,True,1,NA,False
EP01052P017565,8,7,0,29,True,1,NA,True
EP00951P014860,7,0,0,19,True,1,NA,False
KAA0173095.1,40,0,0,30,False,1,NA,False
EP00088P040409,9,0,0,30,True,1,NA,False
EP00231P004059,3,0,1,30,False,1,NA,False
EP00808P016661,3,0,0,24,True,1,NA,False
EP00315P051159,11,0,0,21,False,1,NA,False
EP00261P011152,7,31,2,30,False,1,NA,True
EP00112P000656,3,0,0,30,True,1,NA,False
EP00153P001394,11,8,0,30,False,1,NA,True
EP00092P105052,9,38,2,30,False,1,NA,True
EP01118P014364,3,0,0,30,True,1,NA,False
EP01105P019709,9,0,0,27,True,1,NA,False
EP00127P007318,11,3,0,30,True,1,NA,True
EP00882P019218,3,0,0,15,True,1,NA,False
EP00650P012922,5,0,0,11,True,1,NA,False
EP00357P032774,10,29,0,30,False,1,NA,True
EP00962P037362,5,0,0,14,False,1,NA,False
EP00240P001786,5,30,0,16,False,1,NA,True
EP00270P012979,8,2,0,28,False,1,NA,True
EP01084P204970,8,62,0,30,False,1,NA,True
EP00650P010264,15,0,0,30,False,1,NA,False
EP00438P026498,12,0,0,30,True,1,NA,False
EP00630P004036,19,0,0,16,True,1,NA,False
EP01036P060868,26,0,0,26,False,1,NA,False
EP00815P007206,31,0,0,30,True,1,NA,False
EP01041P015404,4,65,0,30,False,1,NA,True
EP00041P024298,31,0,0,29,False,1,NA,False
EP00300P020437,12,0,0,30,True,1,NA,False
EP00404P015745,14,0,0,19,True,1,NA,False
EP00947P001296,14,10,0,11,False,1,NA,True
EP00908P009879,5,0,0,18,False,1,NA,False
XP_007717637.1,17,41,12,16,False,1,NA,True
EP00675P007564,40,0,0,24,False,1,NA,False
EP00026P001253,19,0,0,26,True,1,NA,False
EP00759P002771,4,65,0,21,False,1,NA,True
EP00746P054047,9,57,4,29,False,1,NA,True
EP00298P010285,5,65,0,30,False,1,NA,True
EP00611P014027,7,0,0,29,False,1,NA,False
EP00264P148145,1,41,0,29,True,1,NA,True
EP01096P001209,3,0,0,30,True,1,NA,False
EP00792P013335,8,61,1,24,False,1,NA,True
EP01067P005428,3,0,0,12,True,1,NA,False
EP00898P001008,15,2,0,11,False,1,NA,True
EP00334P013151,43,0,0,30,True,1,NA,False
EP00614P003228,3,0,0,23,True,1,NA,False
EP00121P011283,3,0,0,13,True,1,NA,False
EP00403P039948,3,0,0,24,True,1,NA,False
EP00768P002985,28,11,3,11,False,1,NA,True
EP00334P014257,9,38,0,30,False,1,NA,True
EP00281P003790,32,20,0,14,False,1,NA,True
EP01095P004685,46,0,0,24,False,1,NA,False
EP00511P000333,4,24,0,30,False,1,NA,True
EP01029P026740,4,66,0,27,False,1,NA,True
EP00350P002986,7,0,0,15,False,1,NA,False
EP00847P003455,9,0,0,30,False,1,NA,False
EP00642P005492,5,0,0,10,True,1,NA,False
EP00861P008421,24,1,0,30,False,1,NA,True
EP00891P002694,8,0,0,30,False,1,NA,False
EP00668P047964,3,0,0,30,False,1,NA,False
EP00737P001260,34,0,13,30,False,1,NA,False
EP00117P024025,3,0,0,30,True,1,NA,False
EP00026P006672,5,0,0,16,False,1,NA,False
EP01133P026400,12,56,2,30,False,1,NA,True
EP01034P001992,11,0,0,30,False,1,NA,False
EP00922P031128,10,0,0,21,False,1,NA,False
EP00747P131841,3,0,0,17,True,1,NA,False
EP01083P281512,18,36,3,30,False,1,NA,True
EP01135P001095,4,65,0,30,False,1,NA,True
EP00906P003759,3,0,0,30,True,1,NA,False
EP00644P017365,9,7,10,30,False,1,NA,True
EP00628P029003,5,0,0,22,False,1,NA,False
EP00290P001106,66,0,0,16,False,1,NA,False
EP00475P010882,47,0,0,12,False,1,NA,False
EP00823P006125,1,5,0,25,True,1,NA,True
EP00747P087042,5,0,0,11,False,1,NA,False
EP01093P004483,21,1,1,24,False,1,NA,True
EP00931P077908,4,44,0,27,False,1,NA,True
EP01110P005279,7,0,0,24,False,1,NA,False
EP00831P058187,25,0,0,30,False,1,NA,False
EP01023P057406,40,10,0,12,False,1,NA,True
EP00006P011000,10,6,0,16,False,1,NA,True
EP00652P013918,20,0,0,18,True,1,NA,False
EP00380P001516,6,0,0,22,False,1,NA,False
EP00303P017104,6,0,0,26,False,1,NA,False
EP00462P016368,40,0,0,30,False,1,NA,False
EP00173P000413,31,0,0,13,True,1,NA,False
EP00797P005891,3,0,0,10,True,1,NA,False
EP00932P008450,5,0,0,30,False,1,NA,False
EP00341P009563,1,10,0,12,True,1,NA,True
EP01045P042634,7,0,0,10,True,1,NA,False
EP00751P000864,3,0,0,18,True,1,NA,False
EP00675P005802,7,0,0,10,False,1,NA,False
EP00930P076866,6,0,0,16,True,1,NA,False
EP00353P012757,15,3,0,29,False,1,NA,True
EP00282P006570,5,0,0,12,True,1,NA,False
